259,38.247722331,114.348980900,
87,38.247737848,114.348609700,
915,38.247700705,114.348679208,
389,38.247730551,114.348943241,
224,38.247729875,114.349170571,
376,38.247738397,114.349031241,
943,38.247663722,114.348695025,
859,38.247706226,114.348640394,
462,38.247792347,114.348763040,
387,38.247738078,114.349138624,
856,38.247657599,114.348633307,
946,38.247712349,114.348702111,
484,38.247770777,114.348745801,
301,38.247739256,114.348742223,
174,38.247736939,114.349218585,
427,38.247722878,114.349099710,
590,38.247767612,114.348901150,
835,38.247718882,114.348625603,
78,38.247684547,114.348659711,
539,38.247758885,114.348806290,
274,38.247722807,114.349123700,
889,38.247657531,114.348656154,
785,38.247688368,114.348586617,
837,38.247706270,114.348625543,
368,38.247738632,114.348952418,
404,38.247730116,114.349089463,
571,38.247775948,114.348824650,
121,38.247737536,114.348714798,
320,38.247738696,114.348930713,
566,38.247783886,114.348881807,
715,38.247745844,114.348647437,
16,38.247669297,114.348637933,
375,38.247738428,114.349020960,
498,38.247757311,114.348729743,
70,38.247715214,114.348647291,
271,38.247721991,114.349095136,
618,38.247742531,114.348853050,
299,38.247739314,114.348722803,
32,38.247660237,114.348655025,
342,38.247730619,114.348920393,
472,38.247785089,114.348780141,
730,38.247777331,114.348662439,
666,38.247801787,114.348618003,
814,38.247712624,114.348609580,
502,38.247757213,114.348762872,
815,38.247706318,114.348609550,
167,38.247737136,114.349152328,
144,38.247737788,114.348932994,
707,38.247795392,114.348647674,
931,38.247670052,114.348687058,
47,38.247704465,114.348626677,
867,38.247657579,114.348640161,
952,38.247675413,114.348701935,
531,38.247775101,114.348806368,
307,38.247739080,114.348801626,
410,38.247729943,114.349147724,
475,38.247778008,114.348737839,
884,38.247688161,114.348656301,
717,38.247795369,114.348655670,
321,38.247731237,114.348712483,
255,38.247722443,114.348943202,
236,38.247722980,114.348762708,
293,38.247731264,114.348703344,
41,38.247672836,114.348659655,
443,38.247729868,114.349172856,
764,38.247740595,114.348594863,
838,38.247700865,114.348625517,
572,38.247775917,114.348834931,
159,38.247737364,114.349075789,
233,38.247723064,114.348734149,
470,38.247785140,114.348763005,
217,38.247730072,114.349104314,
771,38.247724356,114.348602782,
91,38.247737733,114.348648541,
711,38.247771069,114.348647558,
848,38.247706246,114.348633539,
24,38.247677388,114.348643683,
786,38.247682062,114.348586586,
44,38.247689150,114.348626604,
545,38.247742727,114.348786793,
609,38.247752382,114.348872517,
923,38.247718699,114.348687291,
151,38.247737588,114.349000393,
658,38.247789198,114.348609946,
809,38.247675708,114.348602549,
852,38.247681923,114.348633423,
316,38.247738815,114.348890731,
955,38.247657396,114.348701849,
792,38.247712668,114.348594729,
871,38.247700797,114.348648364,
623,38.247742388,114.348901029,
7,38.247655801,114.348632156,
257,38.247722389,114.348961480,
845,38.247657623,114.348625311,
450,38.247722474,114.349235651,
360,38.247723558,114.348871237,
770,38.247729761,114.348602808,
550,38.247791232,114.348835004,
692,38.247763906,114.348632673,
329,38.247731003,114.348791306,
383,38.247738193,114.349099783,
205,38.247729511,114.348990073,
20,38.247660271,114.348643601,
273,38.247722838,114.349113418,
85,38.247737903,114.348591423,
2,38.247660322,114.348626466,
631,38.247771249,114.348587012,
669,38.247782868,114.348617912,
269,38.247722049,114.349075716,
560,38.247784056,114.348824689,
61,38.247705325,114.348640389,
896,38.247681831,114.348664267,
317,38.247738784,114.348901012,
899,38.247663814,114.348664181,
175,38.247736912,114.349227724,
667,38.247795481,114.348617972,
340,38.247730677,114.348900973,
284,38.247722525,114.349218516,
425,38.247722936,114.349080290,
72,38.247689072,114.348652878,
208,38.247730327,114.349018637,
553,38.247791147,114.348863564,
297,38.247723156,114.348703305,
634,38.247751429,114.348586918,
630,38.247777555,114.348587043,
521,38.247791375,114.348787025,
347,38.247723941,114.348742150,
337,38.247730765,114.348871272,
15,38.247664793,114.348637911,
4,38.247669331,114.348626509,
43,38.247683745,114.348626578,
509,38.247750030,114.348754841,
683,38.247757623,114.348624646,
256,38.247722416,114.348952341,
118,38.247737281,114.348800475,
468,38.247785191,114.348745870,
713,38.247757556,114.348647493,
228,38.247729763,114.349208269,
798,38.247675732,114.348594553,
482,38.247770824,114.348729808,
379,38.247738312,114.349059800,
699,38.247782800,114.348640759,
412,38.247723317,114.348952345,
592,38.247767555,114.348920570,
127,38.247737366,114.348771916,
433,38.247722630,114.349183102,
308,38.247739049,114.348811907,
451,38.247722569,114.349203665,
214,38.247730157,114.349075755,
117,38.247737309,114.348791336,
441,38.247738006,114.349162613,
142,38.247737843,114.348914716,
309,38.247739022,114.348821046,
665,38.247745956,114.348609739,
101,38.247730584,114.348629086,
639,38.247782936,114.348595065,
541,38.247750835,114.348786831,
901,38.247718743,114.348672440,
304,38.247739168,114.348771925,
386,38.247738108,114.349128342,
444,38.247722661,114.349172821,
604,38.247752525,114.348824538,
270,38.247722022,114.349084855,
529,38.247775159,114.348786948,
800,38.247664021,114.348594497,
622,38.247742415,114.348891890,
820,38.247675688,114.348609404,
426,38.247722909,114.349089429,
600,38.247760433,114.348891976,
558,38.247791008,114.348910401,
339,38.247730707,114.348890692,
97,38.247729795,114.348591384,
437,38.247729807,114.349193418,
851,38.247688229,114.348633453,
921,38.247663770,114.348679032,
747,38.247723339,114.348641618,
912,38.247718723,114.348679294,
801,38.247657715,114.348594467,
577,38.247775778,114.348881768,
849,38.247700841,114.348633514,
718,38.247789062,114.348655640,
399,38.247730262,114.349040341,
415,38.247723228,114.348982046,
656,38.247801810,114.348610006,
579,38.247775720,114.348901188,
351,38.247723823,114.348782133,
89,38.247737791,114.348629121,
654,38.247751382,114.348602911,
3,38.247664827,114.348626487,
879,38.247718791,114.348656447,
942,38.247670028,114.348695055,
148,38.247737673,114.348971834,
755,38.247723295,114.348656469,
578,38.247775747,114.348892049,
903,38.247706131,114.348672380,
689,38.247782824,114.348632763,
642,38.247764018,114.348594975,
710,38.247777375,114.348647588,
191,38.247729905,114.348857559,
382,38.247738224,114.349089502,
904,38.247700726,114.348672354,
334,38.247730853,114.348841570,
325,38.247731118,114.348752466,
495,38.247763492,114.348772041,
743,38.247723360,114.348634764,
115,38.247737366,114.348771916,
538,38.247758916,114.348796009,
103,38.247730526,114.348648506,
928,38.247688069,114.348687144,
106,38.247730441,114.348677065,
480,38.247777882,114.348780106,
146,38.247737731,114.348952414,
486,38.247770726,114.348762936,
761,38.247735214,114.348586840,
892,38.247706155,114.348664383,
796,38.247688344,114.348594613,
593,38.247760633,114.348824577,
573,38.247775890,114.348844070,
520,38.247742748,114.348779938,
500,38.247757264,114.348745736,
442,38.247737976,114.349172894,
841,38.247681947,114.348625427,
775,38.247724335,114.348609636,
93,38.247737679,114.348666819,
460,38.247792398,114.348745904,
888,38.247663837,114.348656184,
662,38.247763974,114.348609825,
302,38.247739226,114.348752505,
194,38.247729820,114.348886118,
349,38.247723884,114.348761570,
196,38.247729765,114.348904396,
457,38.247792472,114.348720772,
705,38.247745865,114.348640583,
157,38.247737422,114.349056369,
893,38.247700750,114.348664357,
243,38.247722783,114.348828965,
929,38.247681763,114.348687114,
406,38.247730058,114.349108883,
776,38.247740527,114.348617710,
68,38.247705305,114.348647244,
306,38.247739110,114.348791345,
865,38.247670191,114.348640222,
499,38.247757287,114.348737740,
905,38.247694420,114.348672324,
161,38.247737306,114.349095209,
805,38.247700933,114.348602670,
940,38.247681740,114.348695111,
712,38.247763862,114.348647523,
588,38.247767670,114.348881729,
156,38.247737449,114.349047230,
506,38.247750104,114.348729709,
774,38.247729740,114.348609662,
104,38.247730499,114.348657645,
365,38.247723412,114.348920359,
754,38.247729601,114.348656499,
176,38.247730329,114.348714764,
803,38.247712644,114.348602726,
380,38.247738282,114.349070082,
695,38.247745888,114.348632586,
891,38.247712461,114.348664413,
542,38.247750808,114.348795970,
515,38.247742873,114.348737671,
513,38.247742924,114.348720536,
370,38.247738570,114.348972981,
875,38.247675573,114.348648244,
39,38.247664728,114.348659616,
31,38.247655733,114.348655003,
9,38.247664810,114.348632199,
286,38.247739463,114.348672539,
677,38.247795460,114.348624827,
107,38.247730414,114.348686204,
924,38.247712393,114.348687261,
188,38.247729990,114.348829000,
591,38.247767585,114.348910289,
446,38.247729712,114.349225404,
218,38.247730045,114.349113453,
778,38.247729717,114.348617658,
402,38.247730174,114.349070043,
847,38.247712553,114.348633570,
533,38.247767051,114.348786909,
581,38.247775663,114.348920609,
13,38.247655784,114.348637868,
826,38.247706294,114.348617546,
396,38.247730347,114.349011782,
96,38.247737594,114.348695378,
149,38.247737646,114.348980973,
54,38.247704445,114.348633531,
860,38.247700821,114.348640368,
292,38.247731294,114.348693063,
570,38.247783770,114.348920647,
440,38.247729899,114.349162574,
35,38.247672850,114.348655085,
610,38.247752355,114.348881656,
507,38.247750080,114.348737705,
821,38.247670283,114.348609378,
703,38.247757576,114.348640639,
465,38.247785265,114.348720738,
616,38.247742585,114.348834772,
166,38.247737167,114.349142046,
66,38.247694494,114.348647192,
168,38.247737109,114.349161466,
19,38.247655767,114.348643580,
750,38.247729622,114.348649644,
544,38.247750747,114.348816533,
725,38.247745820,114.348655434,
260,38.247722304,114.348990039,
476,38.247777984,114.348745835,
661,38.247771181,114.348609860,
395,38.247730378,114.349001501,
829,38.247688276,114.348617460,
806,38.247694627,114.348602640,
170,38.247737051,114.349180887,
608,38.247752410,114.348863378,
34,38.247669246,114.348655068,
231,38.247722221,114.348714725,
759,38.247723275,114.348663323,
688,38.247789130,114.348632793,
348,38.247723911,114.348752431,
130,38.247737281,114.348800475,
890,38.247718767,114.348664444,
766,38.247729785,114.348594811,
154,38.247737506,114.349027810,
55,38.247709850,114.348633557,
195,38.247729793,114.348895257,
438,38.247722600,114.349193384,
226,38.247729817,114.349189991,
487,38.247770699,114.348772075,
568,38.247783828,114.348901227,
948,38.247700638,114.348702055,
246,38.247722698,114.348857525,
353,38.247723765,114.348801553,
22,38.247669280,114.348643644,
331,38.247730941,114.348811869,
657,38.247795504,114.348609976,
98,38.247729768,114.348600523,
206,38.247730381,114.349000359,
797,38.247682038,114.348594583,
10,38.247669314,114.348632221,
290,38.247731356,114.348672500,
25,38.247655750,114.348649292,
601,38.247760405,114.348901115,
341,38.247730646,114.348911254,
225,38.247729844,114.349180852,
403,38.247730143,114.349080324,
428,38.247722851,114.349108849,
145,38.247737758,114.348943275,
787,38.247675756,114.348586556,
583,38.247767809,114.348834893,
123,38.247737478,114.348734218,
262,38.247722246,114.349009459,
199,38.247729681,114.348932955,
746,38.247729645,114.348641648,
8,38.247660305,114.348632178,
366,38.247723381,114.348930640,
741,38.247735071,114.348634820,
846,38.247718859,114.348633600,
328,38.247731030,114.348782167,
52,38.247694535,114.348633484,
546,38.247742700,114.348795932,
315,38.247738842,114.348881592,
819,38.247681994,114.348609434,
697,38.247795413,114.348640820,
526,38.247783240,114.348796125,
88,38.247737818,114.348619982,
324,38.247731148,114.348742185,
555,38.247791093,114.348881841,
385,38.247738136,114.349119203,
580,38.247775693,114.348910327,
830,38.247681970,114.348617430,
230,38.247729705,114.349227689,
773,38.247735146,114.348609688,
469,38.247785164,114.348755009,
702,38.247763882,114.348640669,
514,38.247742897,114.348729674,
86,38.247737875,114.348600562,
673,38.247757644,114.348617792,
738,38.247729686,114.348627940,
532,38.247775071,114.348816649,
298,38.247739345,114.348712522,
431,38.247722763,114.349138550,
781,38.247712692,114.348586733,
659,38.247782892,114.348609916,
303,38.247739199,114.348761643,
346,38.247723972,114.348731869,
58,38.247689109,114.348640312,
828,38.247694583,114.348617490,
251,38.247722558,114.348904361,
254,38.247722474,114.348932921,
323,38.247731179,114.348731903,
263,38.247722219,114.349018598,
137,38.247737085,114.348866732,
367,38.247738659,114.348943279,
675,38.247745932,114.348617736,
160,38.247737337,114.349084928,
122,38.247737509,114.348723937,
493,38.247763543,114.348754906,
69,38.247709809,114.348647265,
810,38.247670303,114.348602524,
252,38.247722528,114.348914643,
605,38.247752494,114.348834819,
46,38.247699961,114.348626655,
863,38.247681902,114.348640277,
653,38.247757688,114.348602941,
38,38.247660224,114.348659594,
854,38.247670211,114.348633367,
75,38.247705288,114.348652955,
92,38.247737706,114.348657680,
391,38.247730493,114.348962661,
264,38.247722188,114.349028879,
53,38.247699940,114.348633509,
398,38.247730289,114.349031203,
202,38.247729596,114.348961514,
908,38.247675501,114.348672234,
187,38.247730017,114.348819861,
356,38.247723677,114.348831254,
676,38.247801766,114.348624857,
186,38.247730047,114.348809580,
561,38.247784025,114.348834970,
947,38.247706043,114.348702081,
825,38.247712600,114.348617577,
793,38.247706362,114.348594699,
198,38.247729708,114.348923816,
668,38.247789174,114.348617942,
935,38.247712369,114.348695257,
933,38.247657440,114.348686998,
584,38.247767782,114.348844031,
82,38.247705267,114.348659810,
567,38.247783855,114.348892088,
345,38.247723999,114.348722730,
740,38.247740476,114.348634845,
704,38.247751270,114.348640609,
172,38.247736997,114.349199164,
619,38.247742500,114.348863331,
936,38.247706063,114.348695227,
393,38.247730435,114.348982081,
432,38.247722736,114.349147689,
881,38.247706179,114.348656387,
244,38.247722755,114.348838104,
842,38.247675640,114.348625397,
527,38.247783209,114.348806407,
11,38.247672917,114.348632238,
242,38.247722810,114.348819827,
945,38.247718655,114.348702142,
516,38.247742850,114.348745668,
489,38.247763644,114.348720635,
862,38.247688209,114.348640308,
790,38.247657738,114.348586470,
56,38.247715255,114.348633583,
76,38.247709792,114.348652977,
436,38.247737915,114.349193457,
885,38.247681855,114.348656271,
359,38.247723588,114.348860956,
758,38.247729581,114.348663353,
596,38.247760548,114.348853136,
429,38.247722821,114.349119130,
28,38.247669263,114.348649356,
811,38.247663997,114.348602493,
222,38.247729929,114.349152293,
645,38.247746000,114.348594888,
827,38.247700889,114.348617521,
227,38.247729790,114.349199130,
281,38.247722610,114.349189957,
602,38.247760378,114.348910254,
132,38.247737224,114.348819895,
749,38.247735027,114.348649670,
388,38.247738051,114.349147762,
278,38.247722695,114.349161398,
501,38.247757237,114.348754875,
305,38.247739138,114.348782206,
153,38.247737534,114.349018671,
804,38.247706338,114.348602696,
289,38.247739372,114.348703383,
878,38.247657555,114.348648158,
512,38.247749955,114.348779973,
285,38.247722498,114.349227655,
575,38.247775832,114.348863490,
295,38.247723217,114.348682743,
537,38.247758943,114.348786870,
181,38.247730187,114.348762743,
40,38.247669233,114.348659637,
762,38.247729808,114.348586814,
722,38.247763838,114.348655520,
693,38.247757600,114.348632642,
177,38.247730302,114.348723902,
1,38.247655818,114.348626444,
296,38.247723187,114.348693024,
950,38.247688025,114.348701995,
603,38.247760348,114.348920535,
71,38.247684568,114.348652856,
850,38.247694535,114.348633484,
413,38.247723286,114.348962626,
140,38.247737901,114.348895296,
200,38.247729650,114.348943236,
456,38.247722535,114.349215089,
73,38.247694477,114.348652904,
237,38.247722952,114.348771847,
416,38.247723198,114.348992328,
162,38.247737279,114.349104348,
163,38.247737252,114.349113487,
763,38.247724403,114.348586789,
490,38.247763617,114.348729773,
812,38.247657691,114.348602463,
582,38.247767840,114.348824611,
731,38.247771025,114.348662408,
430,38.247722793,114.349128269,
18,38.247677405,114.348637971,
232,38.247722194,114.348723864,
589,38.247767640,114.348892011,
215,38.247730130,114.349084894,
788,38.247670351,114.348586530,
873,38.247688185,114.348648304,
902,38.247712437,114.348672410,
319,38.247738727,114.348920432,
523,38.247791317,114.348806445,
861,38.247694515,114.348640338,
643,38.247757712,114.348594944,
518,38.247742799,114.348762803,
595,38.247760575,114.348843997,
768,38.247740571,114.348602859,
481,38.247770851,114.348720669,
185,38.247730074,114.348800441,
751,38.247723316,114.348649614,
253,38.247722501,114.348923782,
49,38.247715276,114.348626728,
165,38.247737194,114.349132907,
164,38.247737221,114.349123768,
839,38.247694559,114.348625487,
99,38.247730641,114.348609666,
105,38.247730472,114.348666784,
266,38.247722134,114.349047157,
119,38.247737254,114.348809614,
335,38.247730823,114.348851851,
907,38.247681807,114.348672264,
742,38.247729666,114.348634794,
736,38.247740497,114.348627991,
423,38.247722997,114.349059727,
882,38.247700773,114.348656361,
886,38.247675549,114.348656240,
784,38.247694674,114.348586647,
238,38.247722925,114.348780986,
108,38.247730387,114.348695343,
213,38.247730184,114.349066616,
554,38.247791120,114.348872703,
897,38.247675525,114.348664237,
760,38.247740619,114.348586866,
687,38.247795436,114.348632823,
857,38.247718838,114.348640454,
833,38.247663953,114.348617344,
880,38.247712485,114.348656417,
777,38.247735122,114.348617684,
173,38.247736970,114.349208303,
336,38.247730795,114.348860990,
265,38.247722161,114.349038018,
471,38.247785113,114.348772144,
823,38.247657670,114.348609318,
17,38.247672900,114.348637950,
906,38.247688114,114.348672294,
409,38.247729970,114.349138585,
209,38.247730299,114.349027775,
364,38.247723439,114.348911220,
636,38.247801855,114.348595155,
407,38.247730028,114.349119165,
48,38.247709870,114.348626703,
866,38.247663885,114.348640191,
569,38.247783801,114.348910366,
390,38.247730524,114.348952379,
26,38.247660254,114.348649313,
597,38.247760517,114.348863417,
925,38.247706087,114.348687231,
371,38.247738543,114.348982120,
128,38.247737339,114.348781055,
721,38.247771045,114.348655554,
27,38.247664759,114.348649335,
913,38.247712417,114.348679264,
478,38.247777933,114.348762971,
637,38.247795548,114.348595125,
453,38.247737884,114.349203738,
279,38.247722668,114.349170536,
322,38.247731206,114.348722764,
272,38.247721964,114.349104275,
732,38.247763818,114.348662374,
42,38.247677340,114.348659676,
184,38.247730102,114.348791302,
183,38.247730132,114.348781021,
221,38.247729960,114.349142012,
30,38.247677371,114.348649395,
576,38.247775805,114.348872629,
663,38.247757668,114.348609795,
519,38.247742772,114.348771942,
799,38.247670327,114.348594527,
671,38.247771157,114.348617856,
551,38.247791205,114.348844143,
633,38.247757735,114.348586948,
816,38.247700912,114.348609524,
824,38.247718906,114.348617607,
192,38.247729878,114.348866698,
887,38.247670144,114.348656215,
729,38.247782736,114.348662464,
791,38.247718974,114.348594759,
143,38.247737816,114.348923855,
930,38.247675457,114.348687084,
126,38.247737393,114.348762777,
363,38.247723470,114.348900939,
510,38.247750006,114.348762837,
696,38.247801719,114.348640850,
525,38.247783267,114.348786986,
280,38.247722637,114.349180818,
684,38.247751317,114.348624616,
171,38.247737024,114.349190026,
562,38.247783998,114.348844109,
361,38.247723527,114.348881518,
714,38.247751249,114.348647463,
782,38.247706386,114.348586703,
235,38.247723010,114.348752427,
485,38.247770750,114.348754940,
447,38.247737819,114.349225443,
853,38.247675617,114.348633393,
858,38.247712532,114.348640424,
310,38.247738992,114.348831328,
400,38.247730232,114.349050623,
640,38.247777531,114.348595039,
914,38.247706111,114.348679234,
674,38.247751338,114.348617762,
420,38.247723082,114.349031168,
818,38.247688300,114.348609464,
63,38.247715235,114.348640437,
795,38.247694650,114.348594643,
445,38.247722505,114.349225370,
765,38.247735190,114.348594837,
530,38.247775132,114.348796087,
794,38.247700957,114.348594673,
240,38.247722867,114.348800406,
644,38.247751406,114.348594914,
648,38.247789219,114.348603092,
131,38.247737254,114.348809614,
557,38.247791035,114.348901262,
461,38.247792371,114.348755043,
77,38.247715197,114.348653003,
267,38.247722107,114.349056296,
625,38.247742330,114.348920449,
617,38.247742558,114.348843911,
80,38.247694457,114.348659758,
789,38.247664044,114.348586500,
355,38.247723707,114.348820973,
813,38.247718930,114.348609610,
767,38.247724379,114.348594785,
920,38.247670076,114.348679062,
418,38.247723140,114.349011748,
894,38.247694443,114.348664327,
840,38.247688253,114.348625457,
932,38.247663746,114.348687028,
155,38.247737476,114.349038091,
477,38.247777957,114.348754974,
895,38.247688137,114.348664297,
467,38.247785215,114.348737873,
626,38.247801878,114.348587159,
229,38.247729732,114.349218550,
479,38.247777906,114.348772110,
67,38.247699900,114.348647218,
678,38.247789154,114.348624796,
808,38.247682014,114.348602580,
372,38.247738513,114.348992401,
508,38.247750057,114.348745702,
377,38.247738370,114.349040380,
686,38.247801743,114.348632853,
563,38.247783971,114.348853248,
111,38.247737478,114.348734218,
448,38.247737789,114.349235724,
169,38.247737082,114.349170605,
917,38.247688093,114.348679148,
414,38.247723256,114.348972908,
780,38.247718998,114.348586763,
664,38.247751361,114.348609765,
559,38.247790977,114.348920682,
807,38.247688321,114.348602610,
511,38.247749979,114.348771976,
136,38.247737112,114.348857593,
454,38.247737850,114.349215162,
660,38.247777487,114.348609890,
276,38.247722753,114.349141977,
241,38.247722840,114.348809545,
522,38.247791348,114.348796164,
496,38.247763468,114.348780038,
679,38.247782848,114.348624766,
709,38.247782780,114.348647614,
844,38.247663929,114.348625341,
344,38.247724030,114.348712449,
517,38.247742823,114.348754806,
911,38.247657484,114.348672147,
734,38.247751205,114.348662314,
179,38.247730244,114.348743323,
733,38.247757511,114.348662344,
288,38.247739402,114.348693102,
832,38.247670259,114.348617374,
488,38.247770675,114.348780072,
332,38.247730914,114.348821008,
405,38.247730085,114.349099744,
505,38.247750131,114.348720570,
650,38.247777507,114.348603036,
494,38.247763519,114.348762902,
249,38.247722613,114.348886084,
37,38.247655716,114.348660715,
193,38.247729850,114.348875837,
282,38.247722583,114.349199096,
248,38.247722643,114.348875802,
189,38.247729962,114.348838139,
150,38.247737619,114.348990112,
748,38.247740432,114.348649696,
6,38.247677439,114.348626548,
883,38.247694467,114.348656331,
756,38.247740391,114.348663404,
540,38.247758855,114.348816572,
261,38.247722273,114.349000320,
5,38.247672934,114.348626526,
536,38.247766963,114.348816610,
612,38.247752298,114.348901076,
158,38.247737391,114.349066650,
870,38.247706202,114.348648390,
449,38.247729681,114.349235686,
556,38.247791062,114.348892123,
358,38.247723616,114.348851817,
21,38.247664776,114.348643623,
651,38.247771201,114.348603005,
547,38.247742670,114.348806213,
548,38.247742639,114.348816494,
23,38.247672884,114.348643662,
549,38.247791263,114.348824723,
141,38.247737873,114.348904435,
464,38.247792296,114.348780175,
534,38.247767024,114.348796048,
594,38.247760602,114.348834858,
421,38.247723055,114.349040307,
378,38.247738339,114.349050661,
874,38.247681879,114.348648274,
139,38.247737928,114.348886157,
50,38.247684625,114.348633436,
528,38.247783179,114.348816688,
411,38.247723344,114.348943206,
646,38.247801831,114.348603152,
629,38.247782960,114.348587068,
291,38.247731325,114.348682782,
627,38.247795572,114.348587129,
876,38.247670167,114.348648218,
374,38.247738455,114.349011821,
869,38.247712508,114.348648420,
392,38.247730463,114.348972942,
312,38.247738930,114.348851890,
934,38.247718675,114.348695287,
369,38.247738601,114.348962699,
220,38.247729987,114.349132873,
949,38.247694331,114.348702025,
112,38.247737451,114.348743357,
868,38.247718815,114.348648450,
783,38.247700980,114.348586677,
79,38.247689052,114.348659732,
614,38.247752240,114.348920497,
681,38.247771137,114.348624710,
435,38.247737945,114.349183176,
234,38.247723037,114.348743288,
459,38.247792422,114.348737908,
466,38.247785238,114.348729877,
670,38.247777463,114.348617886,
216,38.247730099,114.349095175,
211,38.247730242,114.349047196,
300,38.247739287,114.348731942,
607,38.247752440,114.348853097,
64,38.247684585,114.348647145,
727,38.247795348,114.348662525,
690,38.247777419,114.348632737,
599,38.247760463,114.348881695,
954,38.247663702,114.348701879,
283,38.247722552,114.349209377,
624,38.247742361,114.348910168,
744,38.247740456,114.348641700,
836,38.247712576,114.348625573,
723,38.247757532,114.348655490,
769,38.247735166,114.348602833,
247,38.247722671,114.348866663,
503,38.247757186,114.348772011,
343,38.247730588,114.348930675,
458,38.247792445,114.348729911,
129,38.247737309,114.348791336,
434,38.247729837,114.349183137,
294,38.247723248,114.348672462,
110,38.247737509,114.348723937,
872,38.247694491,114.348648334,
649,38.247782912,114.348603061,
90,38.247737763,114.348638260,
357,38.247723646,114.348841536,
752,38.247740412,114.348656550,
473,38.247778058,114.348720703,
898,38.247670120,114.348664211,
152,38.247737561,114.349009532,
779,38.247724311,114.348617632,
120,38.247737224,114.348819895,
613,38.247752270,114.348910215,
147,38.247737704,114.348961553,
877,38.247663861,114.348648188,
524,38.247791286,114.348816727,
245,38.247722725,114.348848386,
354,38.247723734,114.348811834,
953,38.247670008,114.348701909,
124,38.247737451,114.348743357,
552,38.247791178,114.348853282,
114,38.247737393,114.348762777,
700,38.247777395,114.348640734,
419,38.247723113,114.349020887,
116,38.247737339,114.348781055,
417,38.247723171,114.349001467,
350,38.247723853,114.348771852,
326,38.247731091,114.348761605,
941,38.247675433,114.348695081,
207,38.247730354,114.349009498,
422,38.247723025,114.349050588,
57,38.247684605,114.348640290,
672,38.247763950,114.348617822,
491,38.247763594,114.348737770,
180,38.247730217,114.348752462,
397,38.247730320,114.349020921,
277,38.247722722,114.349152259,
918,38.247681787,114.348679118,
753,38.247735007,114.348656524,
29,38.247672867,114.348649373,
586,38.247767724,114.348863452,
45,38.247694555,114.348626629,
565,38.247783913,114.348872668,
937,38.247700658,114.348695201,
504,38.247757162,114.348780007,
638,38.247789242,114.348595095,
615,38.247742615,114.348824491,
401,38.247730204,114.349059762,
138,38.247737958,114.348875876,
716,38.247801675,114.348655701,
682,38.247763930,114.348624676,
745,38.247735051,114.348641674,
455,38.247729742,114.349215123,
352,38.247723796,114.348791272,
84,38.247715177,114.348659857,
822,38.247663977,114.348609348,
65,38.247689089,114.348647166,
843,38.247670235,114.348625371,
203,38.247729565,114.348971795,
735,38.247745800,114.348662288,
910,38.247663790,114.348672178,
333,38.247730884,114.348831289,
611,38.247752325,114.348891938,
739,38.247723380,114.348627909,
268,38.247722076,114.349066577,
338,38.247730734,114.348881553,
463,38.247792320,114.348772179,
223,38.247729902,114.349161432,
606,38.247752467,114.348843958,
182,38.247730159,114.348771882,
620,38.247742473,114.348872470,
757,38.247734986,114.348663379,
311,38.247738961,114.348841609,
204,38.247729538,114.348980934,
62,38.247709830,114.348640411,
327,38.247731060,114.348771886,
691,38.247771113,114.348632707,
178,38.247730271,114.348734184,
587,38.247767697,114.348872591,
694,38.247751294,114.348632612,
